sitzung,dokument,titel,_filename
2021-09-21T00:00:00.000,,"PI Ziegler, KR-Nr. 369/2020, Anschubfinanzierung für Tagesschulen",2021_2
2021-09-21T00:00:00.000,,"5742  Budget für das Rechnungsjahr 2022, Besuch Subkommissionen bei BD",2021_2
2021-09-23T00:00:00.000,,"Gesetz über das Sozialversicherungsgericht (GSVGer), Kostenregelung: Anhörung SVGer und Prof. Dr. Ueli Kieser; Beratung; ev. Beschluss politische Stossrichtung",2021_2
2021-09-23T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: JI (Fokus STA), DS und FOR",2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Steuerliche Gleichbehandlung von Arbeit im Homeoffice und am Arbeitsplatz,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Berufsbildungsfonds in Krisen nutzen,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Kostenloser Bezug von Artikeln zur Menstruation,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,"Unterstützungsmassnahmen für Berufsleute, welche durch die Dekarbonisierung in ihrer beruflichen Existenz bedroht sind",2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Strategien im Umgang mit Jugendgewalt,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,"Tiefengeothermie, ein unerschöpfliches Potenzial nutzen",2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Biodiversitätsschädigende Subventionen im Kanton Zürich,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Digitale Grundleistungen Kanton und Gemeinden,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Digital first,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Lernende dürfen wegen wirtschaftlichen Einschränkungen nicht durch die Maschen fallen,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Geschäftsbericht Kantonsspital Winterthur und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2020,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Genehmigung Geschäftsbericht Integrierte Psychiatrie Winterthur – Zürcher Unterland und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2020,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Einheitliche Führung der Polizeikräfte in ausserordentlichen Lagen und bei Grossereignissen,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,"Mehr Biodiversität entlang von Velowegen, Strassenbegleitflächen und Lärmschutzwänden",2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Nachhaltige Bekämpfung weiblicher Genitalverstümmelung,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Zeitgemässe Verordnung zum Epidemiengesetz,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Kantonale Massnahmen und Vorbereitung gegen Strommangellagen,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Wahl Mitglied KSSG für René Truninger,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,"Erst untersuchen, dann handeln",2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Genehmigung jährlicher Beitrag aus dem Sportfonds an den Zürcher Kantonalverband für Sport in den Jahren 2022–2025,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Genehmigung Geschäftsbericht Universitätsspital Zürich und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2020,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Genehmigung Geschäftsbericht Psychiatrische Universitätsklinik Zürich und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2020,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Besondere Lage ins Gesetz über den Bevölkerungsschutz,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Mensen,2021_2
2021-09-27T00:00:00.000,7efbbe7b1e3745308038c20035b232c3-332,Kundenfreundliche Einsicht in amtliche Publikationen,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Genehmigung der Eigentümerstrategie für das Universitätsspital Zürich 2022-2025,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Genehmigung der Eigentümerstrategie für die Psychiatrische Universitätsklinik Zürich 2022-2025,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Genehmigung der Eigentümerstrategie für das Kantonsspital Winterthur 2022-2025,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Genehmigung der Eigentümerstrategie für die Integrierte Psychiatrie Winterthur – Zürcher Unterland 2022-2025,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Individuelle Prämienverbilligungen: Die Regierung muss handeln,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Fürsorgerische Unterbringungen reduzieren,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Keine unnötigen Krankenkassen-Betreibungen,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,"«Ambulant statt stationär» nicht behindern, sondern fördern",2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Vorwärtskommen mit Patientenverfügungen,2021_2
2021-09-27T00:00:00.000,62f4a868c9f24653a03d37d0edf44ccb-332,Geschlechterunterschiede in der Medizin,2021_2
2021-09-28T00:00:00.000,,5557a Nachtragskredit zum Budget 2022,2021_2
2021-09-28T00:00:00.000,,5731 Bewilligung Rahmenkredit Zürcher Verkehrsverbund für die Fahrplanperiode 2022/2023,2021_2
2021-09-28T00:00:00.000,,5685 Umweltbericht: Reduktion der Ammoniakemissionen,2021_2
2021-09-28T00:00:00.000,,5730 Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,2021_2
2021-09-28T00:00:00.000,,"5668 A. Kantonale Volksinitiative «Für eine nachhaltige Nutzung von Wertstoffen (Kreislauf-Initiative)»
B. Verfassung des Kantons Zürich, Änderung",2021_2
2021-09-28T00:00:00.000,,5709 Klare Rahmenbedingungen für Pilotprojekte von regionalen Stromnetzwerken mit Blockchain-Technologie,2021_2
2021-09-28T00:00:00.000,,"4704a Genehmigung der Abrechnung des Objektkredits für den Bau des Hochwasserrückhalteraums Hegmatten, Winterthur",2021_2
2021-09-28T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Fortsetzung der Beratungen",2021_2
2021-09-28T00:00:00.000,,"5742: Festsetzung Budget für das Rechnungsjahr 2022; Beratungsfortsetzung Budget/KEF, VD, BD, FD",2021_2
2021-09-28T00:00:00.000,,"192/2018: PI St. Schmid betr. Bedingungsloser Abzug der Verpflegungsmehrkosten; Beratung RR-Stellungnahme, FD",2021_2
2021-09-28T00:00:00.000,,"339/2017: PI Boesch betr. Reduktion der Vermögenssteuersätze; Beratung RR-Stellungnahme, FD",2021_2
2021-10-01T00:00:00.000,,"214/2020 (PI Mäder), Digitale Gemeindeparlamente (JI): Beratung Memo JI, Beratung/Beschluss Änderungsantrag Sonja Gehrig",2021_2
2021-10-01T00:00:00.000,,"5727 (BI Stadtrat Zürich), Für ein kommunales Stimm- und Wahlrecht für Ausländerinnen und Ausländer (JI): Beratung von Anhörungen",2021_2
2021-10-01T00:00:00.000,,"5737, Beschluss des Kantonsrates über die Genehmigung der Änderung der Gemeindeverordnung (VGG) (JI): Beschluss",2021_2
2021-10-01T00:00:00.000,,"5729, Gesetz über die politischen Rechte (GPR), Änderung (JI): Eintretensbeschluss, Beratung von Anhörungen",2021_2
2021-10-01T00:00:00.000,,"5736, Bewilligung Beitrag an die Zusammenarbeitsorganisation «egovpartner» (SK): Beratung, ev. Beschluss",2021_2
2021-10-01T00:00:00.000,,"420/2020 (PI Marti), Stellvertretungsregelung für Zürcher Parlamente (JI): Anhörung Initiantin, Beratung von Anhörungen",2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,Schulen auf eine zweite Welle vorbereiten,2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,Einsetzung einer Spezialkommission zur Gebietsentwicklung Flugplatz Dübendorf,2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,"Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG ZGB), Elektronische Überwachung zum Schutz gewaltbetroffener Personen",2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,"Polizeiorganisationsgesetz (POG), Zuständigkeit für den Betrieb der Polizeigefängnisse",2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,Kantonales Bürgerrechtsgesetz KBüG,2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,"Gesetz über die BVG- und Stiftungsaufsicht (BVSG) und Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG ZGB), Änderung",2021_2
2021-10-04T00:00:00.000,509f461aa77f45649d937a8272d1aeb9-332,Finanzielle Neuregelung der Kulturförderung,2021_2
2021-10-04T00:00:00.000,a35d114bd6194ee59a2571f4f52607df-332,Gesetz über die Verwendung der Zusatzbeiträge des Bundes an Covid-19-Härtefallmassnahmen für Unternehmen,2021_2
2021-10-04T00:00:00.000,a35d114bd6194ee59a2571f4f52607df-332,Stimmrechtsalter 16 auf Anfrage,2021_2
2021-10-04T00:00:00.000,a35d114bd6194ee59a2571f4f52607df-332,Weniger Hürden beim Öffentlichkeitsprinzip,2021_2
2021-10-04T00:00:00.000,a35d114bd6194ee59a2571f4f52607df-332,Fristenstillstand auch im Rekursverfahren,2021_2
2021-10-05T00:00:00.000,,231/2018 Klimaschutz: Standesinitiative zur Einführung einer wirksamen Kerosinsteuer,2021_2
2021-10-05T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_2
2021-10-05T00:00:00.000,,5742 Budget für das Rechnungsjahr 2022,2021_2
2021-10-05T00:00:00.000,,"5517b Teilrevision 2017 des kantonalen Richtplans, Kapitel 5 «Versorgung, Entsorgung»",2021_2
2021-10-05T00:00:00.000,,5596 Wassergesetz (WsG),2021_2
2021-10-05T00:00:00.000,,"5668 A. Kantonale Volksinitiative «Für eine nachhaltige Nutzung von Wertstoffen (Kreislauf-Initiative)»
B. Verfassung des Kantons Zürich, Änderung",2021_2
2021-10-05T00:00:00.000,,"5742: Festsetzung Budget/KEF; Beratung, GD",2021_2
2021-10-05T00:00:00.000,,"230/2018: PI C. Schmid betr. Bewilligungsverfahren in Tierversuchen; Schlussabstimmung und Verabschiedung erläuternder Bericht, GD",2021_2
2021-10-05T00:00:00.000,,"298/2020: PI Alder betr. Standesinitiative zur Mitbeteiligung des Bundes an den Ertragsausfällen und Mehrkosten der Spitäler und Kliniken durch COVID-19; Detailberatung und vorbehaltener Beschluss, GD",2021_2
2021-10-05T00:00:00.000,,"368/2018: PI Schmid betr. Sozialdetektive sollen neu auf GPS-Tracker zurückgreifen dürfen; Vornahme vorbehaltener Beschluss, DS",2021_2
2021-10-05T00:00:00.000,,"5594b: Selbstbestimmungsgesetz; 1. Lesung, DS",2021_2
2021-10-05T00:00:00.000,,"5738: Genehmigung Ersatzwahl Mitglied Spitalrat Kantonsspital Winterthur; Abschluss der Beratung und Abstimmung über Genehmigung, GD",2021_2
2021-10-05T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Fortsetzung der Beratungen",2021_2
2021-10-05T00:00:00.000,,4150  Übergang von Liegenschaften von der Stadt Zürich an den Kanton,2021_2
2021-10-05T00:00:00.000,,"5742 Festsetzung Budget für das Rechnungsjahr 2022, Präsentation",2021_2
2021-10-05T00:00:00.000,,"395/2019 Ökologischer Ausgleich, vorb. Beschluss",2021_2
2021-10-05T00:00:00.000,,341/2019 Ausreichend Veloabstellplätze auf Liegenschaften,2021_2
2021-10-05T00:00:00.000,,"5182 b: Objektkredit-Abrechnungsgenehmigung 2016-2019 für die GZA-Stiftung; Vorlagenpräsentation, Fragen, VD",2021_2
2021-10-05T00:00:00.000,,"5728: Rahmenkredit-Bewilligung 2022-2025 für Ausgesteuertenprogramme; Vorlagenpräsentation, Fragen, VD",2021_2
2021-10-05T00:00:00.000,,"5018 b: Rahmenkredit-Abrechnungsgenehmigung 2014-2017 für Ausgesteuertenprogramme; Vorlagenpräsentation, Fragen, VD",2021_2
2021-10-07T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: JI und DS (Fokus PJZ)",2021_2
2021-10-07T00:00:00.000,,"Gesetz über das Sozialversicherungsgericht (GSVGer), Kostenregelung: Beratung, Beschluss politische Stossrichtung, weiteres Vorgehen",2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Gesetz über die Verwendung der Zusatzbeiträge des Bundes an Covid-19-Härtefallmassnahmen für Unternehmen,2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Kostenlose Corona-Tests im Kanton Zürich,2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Kostenlose Corona-Tests bis 25 Jahre,2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,"5597 Teilrevision 2018 des kantonalen Richtplans, Kapitel 3 «Landschaft» und Kapitel 6 «Öffentliche Bauten und Anlagen»",2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Klimaschutz: Schutzartikel in die Verfassung,2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,"Kantonales Geoinformationsgesetz (KGeoIG), Änderung, Kantonaler Leitungskataster",2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Änderung EKZ-Gesetz,2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Änderung des Energiegesetzes (EnerG),2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Umnutzung von Schützenhäusern,2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,"Neue Gesetzesgrundlagen für die Elektrizitätswerke des Kantons Zürich: Abgrenzung der Aktivitäten im nicht-gewinnorientierten Monopolbereich (Service public) von denjenigen Aktivitäten, die im Wettbewerb mit anderen Marktteilnehmern erbracht werden",2021_2
2021-10-25T00:00:00.000,1325f770942242d39a969fd04593beb9-332,Foodwaste verringern I,2021_2
2021-10-26T00:00:00.000,,92/2020 Vermeidung unnötiger Lichtemissionen,2021_2
2021-10-26T00:00:00.000,,198/2020 Förderung erneuerbarer Energieversorgung in Gemeinden,2021_2
2021-10-26T00:00:00.000,,5149a Genehmigung der Abrechnung des Objektkredites für den Bau eines Schwemmholzrückhaltes an der Sihl oberhalb Langnau a.A,2021_2
2021-10-26T00:00:00.000,,5685 Umweltbericht: Reduktion der Ammoniakemissionen,2021_2
2021-10-26T00:00:00.000,,5742 Festsetzung des Budgets für das Rechnungsjahr 2022,2021_2
2021-10-26T00:00:00.000,,5557b Nachtragskredit zum Budget 2022,2021_2
2021-10-26T00:00:00.000,,"5750: Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG); Aufgabenübertragung an die SVA, Präsentation der Vorlage, Klärung von Verständnisfragen, GD",2021_2
2021-10-26T00:00:00.000,,"358/2017: PI Häuptli betr. Öffentliche Ausschreibung der Triagestelle (Gesundheitsgesetz); Beratung Rückmeldung Redaktionskommission, GD",2021_2
2021-10-26T00:00:00.000,,"5742: Budget/KEF; Beratung Budgetanträge, GD und DS",2021_2
2021-10-26T00:00:00.000,,"368/2018: PI Schmid betr. Sozialdetektive sollen neu auf GPS-Tracker zurückgreifen dürfen; mündliche Stellungnahme Regierungsrat, DS",2021_2
2021-10-26T00:00:00.000,,"5742, Festsetzung des Budgets für das Rechnungsjahr 2022",2021_2
2021-10-26T00:00:00.000,,"5683: kant. VI «Keine Steuergeschenke für Grossaktionärinnen und Grossaktionäre»; Schlussabstimmung, FD",2021_2
2021-10-26T00:00:00.000,,"5704: kant. VI «Gerechtigkeit schaffen – Krankenkassen-Prämienabzug der Realität anpassen (Gerechtigkeitsinitiative)»; Beratungsfortsetzung (FD-Tabellen vom 14.09.21), FD",2021_2
2021-10-26T00:00:00.000,,"339/2017: PI Boesch betr. Reduktion der Vermögenssteuersätze; Schlussabstimmung und Verabschiedung Erläuternder Bericht, FD",2021_2
2021-10-28T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022 (JI und DS): Beratung Budgetanträge",2021_2
2021-10-28T00:00:00.000,,"307/2019, PI Furrer, betr. Parteistellung der Sozialdienste in Strafverfahren (JI): Kenntnisnahme Missiv, Stellung von allfälligen Änderungsanträgen",2021_2
2021-10-29T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Budgetanträge JI, FD und SK",2021_2
2021-10-29T00:00:00.000,,"5736, Bewilligung Beitrag an die Zusammenarbeitsorganisation «egovpartner» (SK): Beschluss",2021_2
2021-10-29T00:00:00.000,,"214/2020 (PI Mäder), Digitale Gemeindeparlamente (JI): Fortsetzung Beratung (RRB GO Stadt Zürich?; Memo JI, Änderungsantrag Gehrig)",2021_2
2021-10-29T00:00:00.000,,"108/2018 (PI Guyer), Vertrauen in die Abstimmungs- und Wahlresultate als Grundlage der Demokratie sichern (JI): Beschluss",2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,"Reglement über die Vorbereitung der Wahlen für die Mitglieder des Bankrates und des Bankpräsidiums der Zürcher Kantonalbank, Änderung",2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,Zahl der Mitglieder und Ersatzmitglieder Verwaltungsgericht,2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,"Verordnung über die Organisation und den Geschäftsgang des Sozialversicherungsgerichts
Verordnung über die Gebühren, Kosten und Entschädigungen vor dem Sozialversicherungsgericht",2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,Darlegung finanzieller Auswirkungen,2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,Anpassung Differenzbereinigungsverfahren zum Budget (§ 37 Abs. 3 Kantonsratsreglement),2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,Verbesserung der gesetzlichen Grundlage für die Unternehmensentlastung,2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,Änderung § 225 Abs. 3 StG - Grundstückgewinnsteuer,2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,"«Für offene Läden in Tourismuszentren», liberale Ladenöffnungszeiten in Zürcher Tourismusgebieten",2021_2
2021-11-01T00:00:00.000,b2346d42a891478cb7db9a2e3e0062bf-332,Regelmässige Festsetzung der Vermögenssteuerwerte,2021_2
2021-11-02T00:00:00.000,,5724 Verbesserungen auf der Stammstrecke Winterthur–Zürich bis zum Bau des Brüttener Tunnels,2021_2
2021-11-02T00:00:00.000,,5557a Nachtragskredit zum Budget 2022,2021_2
2021-11-02T00:00:00.000,,231/2018 Klimaschutz: Standesinitiative zur Einführung einer wirksamen Kerosinsteuer,2021_2
2021-11-02T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_2
2021-11-02T00:00:00.000,,5742  Festsetzung des Budgets für das Rechnungsjahr 2022,2021_2
2021-11-02T00:00:00.000,,"5517c, Teilrevision 2017 des kantonalen Richtplans, Kapitel 5 «Versorgung, Entsorgung»",2021_2
2021-11-02T00:00:00.000,,"368/2018: Sozialdetektive sollen neu auf GPS-Tracker zurückgreifen dürfen; Verabschiedung Erläuternder Bericht und Schlussabstimmung, DS",2021_2
2021-11-02T00:00:00.000,,"5742: Budget/KEF; Abstimmung Budgetanträge, DS und GD",2021_2
2021-11-02T00:00:00.000,,"5754: Postulat Furrer betr. Für eine kostendeckende Finanzierung der Gerontopsychiatrie in Heimen; Präsentation Bericht, Fragen, GD",2021_2
2021-11-02T00:00:00.000,,"5759: Postulat Schmid betr. Einheitliche Finanzierung von ambulanten und stationären Gesundheitsleistungen; Präsentation Bericht, Fragen, GD",2021_2
2021-11-02T00:00:00.000,,"5634, Situation der ausserschulischen Angebote für Kinder und Jugendliche",2021_2
2021-11-02T00:00:00.000,,"5742, Festsetzung des Budgets für das Rechnungsjahr 2022",2021_2
2021-11-02T00:00:00.000,,"5742: Festsetzung Budget für das Rechnungsjahr 2022; Abstimmung über Budget- und KEF-Kommissionsanträge, BD, FD, VD",2021_2
2021-11-02T00:00:00.000,,"5182 b: Objektkredit-Abrechnungsgenehmigung 2016-2019 für die GZA-Stiftung; Beratungsabschluss und Schlussabstimmung, VD",2021_2
2021-11-02T00:00:00.000,,"5018 b: Rahmenkredit-Abrechnungsgenehmigung 2014-2017 für Ausgesteuertenprogramme; Beratungsabschluss und Schlussabstimmung, VD",2021_2
2021-11-02T00:00:00.000,,"5728: Rahmenkredit-Bewilligung 2022-2025 für Ausgesteuertenprogramme; Beratungsabschluss und Schlussabstimmung, VD",2021_2
2021-11-04T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Beschluss Budgetanträge, Beratung KEF-Erklärungen",2021_2
